                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     277                                      548                  1.0000000000000000E+000                  2.0000000000000000E-002                  5.1075612387588921E+009                  8.4658629302424085E+008                  5.7577079525006411E+003                  1.0199536941331733E+000                  1.0163652296510961E+000                 -1.5004264425527807E+000                  3.0079320284161293E-001                  5.5051923724221605E-006                  6.7875976842313979E-001                  2.4010085972198150E-005                  5.8918949941220251E-003                  8.3147607486749198E-003                  1.9423584492888771E-003                  9.9886444231823934E-001                 -2.6422225280557641E-013                  6.5632302106751883E-001                  7.6136616527859569E-004                  3.2165187526215722E-001                  2.5218021869392840E-003                  2.0878775324842439E-003                  9.3146951768931282E-003                  1.9401527892466608E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9886444221419068E-001                  1.0161498831834270E+000                  9.9886444213414582E-001                  1.0160244514000960E+000                  1.0264906400214984E+004                  2.2592401173430607E+007                  9.7932332424869843E+009                  1.0201587058108441E+000                  1.0201587058108441E+000                  4.6093263364749229E-043                  2.5573242108236111E-002                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144 
                                    zone                                     logT                                   logRho                                     logP                                     logR                              temperature                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                                  opacity                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                  dlnd_dt                                  dlnT_dt                                     mass                                     mmid                                    logxq                               log_D_conv                               log_D_semi                               log_D_thrm                                log_D_ovr                               log_D_anon                                    omega                                log_omega                                log_j_rot                            log_J_div_M53                             log_J_inside                            log_abs_shear                                    v_rot                                    i_rot                                    j_rot                                   fp_rot                                   ft_rot                                log_am_nu                                  r_polar                              log_r_polar                             r_equatorial                         log_r_equatorial                              r_e_div_r_p                               omega_crit                     omega_div_omega_crit                               am_log_sig                             am_log_D_DSI                              am_log_D_SH                             am_log_D_SSI                              am_log_D_ES                             am_log_D_GSF                              am_log_D_ST                             am_log_nu_ST                           dynamo_log_B_r                         dynamo_log_B_phi                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24                                  e_field                                   edv_h1                                  edv_he4                                  edv_c12                                  edv_n14                                  edv_o16                                 edv_ne20                                 edv_mg24                     log_concentration_h1                    log_concentration_he4                    log_concentration_c12                    log_concentration_n14                    log_concentration_o16                   log_concentration_ne20                   log_concentration_mg24                           diffusion_D_h1                          diffusion_D_he4                          diffusion_D_c12                          diffusion_D_n14                          diffusion_D_o16                         diffusion_D_ne20                         diffusion_D_mg24                        typical_charge_h1                       typical_charge_he3                       typical_charge_he4                       typical_charge_c12                       typical_charge_n14                       typical_charge_o16                      typical_charge_ne20                      typical_charge_mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other                          gradr_sub_grada                                 brunt_nu                             log_brunt_nu                             log_lamb_Sl1                             log_lamb_Sl2                             log_lamb_Sl3                            log_lamb_Sl10                                  brunt_B                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term                                  brunt_A                   brunt_N2_dimensionless                    brunt_N_dimensionless                          brunt_frequency                          acoustic_radius                    acoustic_r_div_R_phot 
                                       1                  3.7604505018720995E+000                 -6.8112490871662832E+000                  4.7536129135859815E+000                  7.0497992069830564E-003                  5.7603716175966601E+003                  5.6703897860442397E+004                  9.9995103104644290E-001                  4.7535916461189398E+000                  3.8865908572290003E-001                  1.0357562014668610E-004                  1.2966454467690032E+000                  8.4999664515938367E-001                  3.1275890639874038E-001                 -5.0479031410536013E-001                  2.2671210185383590E-026                  0.0000000000000000E+000                 -3.0862409386933031E+001                  2.7707394487505909E+007                  3.9025030990778919E+000                 -3.0376227646886922E+000                  1.1818837059911722E-009                 -9.8999999999999986E+001                  1.9905309410835016E-004                  1.2523452862585854E-001                  1.2523452862585854E-001                 -4.0225779889615877E-016                 -1.4261053052383499E-016                  9.9886444231823934E-001                  9.9886444231798954E-001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  2.9150659158463151E-006                 -5.5353516204711193E+000                  1.5987850238296685E+001                 -1.6507137729384238E+000                  4.8348463815967079E+001                 -9.8999999999999986E+001                  2.0620298053162469E+000                  3.3358142437782947E+021                  9.7241184036327580E+015                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3793354497529640E+000                  9.8858044685051505E-001                 -4.9879837082427948E-003                  9.8859128787727524E-001                 -4.9832211496673648E-003                  1.0000109662565093E+000                  6.1209596517277612E-004                  4.7624328237868396E-003                  1.6356831402639450E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.9022141950333018E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.9999997183922114E-001                  2.9825796030144335E-005                  2.7997020236474884E-001                  3.4416106108120406E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.4319189063751132E-002                 -1.0843653917250811E+000                 -3.4718367256375591E+000                 -4.0720164110068584E+000                 -3.1632194675079606E+000                 -3.9421178281505269E+000                 -3.6978707128027417E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2671210185383590E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.6342455709704149E-001                  3.5811464990652958E+003                  3.5540220876788311E+000                  3.9249106057274341E-001                  6.3105168793257449E-001                  7.8156668576456512E-001                  1.2626724053198652E+000                  0.0000000000000000E+000                  5.0629531897449203E-004                  5.0629531897449203E-004                  0.0000000000000000E+000                  1.3513074236398895E+003                  4.5043580787996325E+002                  2.1223473040008397E+001                  3.0941105751924158E+002                  3.6169319582815147E+003                  1.0000000000000000E+000 
                                       2                  3.7610171495060820E+000                 -6.8073295801657956E+000                  4.7580999235352968E+000                  7.0491710910518127E-003                  5.7678923930969922E+003                  5.7292783645835400E+004                  9.9995128077131035E-001                  4.7580787645276859E+000                  3.8857675624165355E-001                  1.0444667822358582E-004                  1.2966454467690032E+000                  8.4999664515938367E-001                  3.1741380868409341E-001                 -4.9837418374104603E-001                  2.2876862202885072E-026                  0.0000000000000000E+000                 -3.0340578304080644E+001                  2.7720270950451382E+007                  3.9025030990778919E+000                 -3.0376227646886922E+000                  1.1811856615625926E-009                 -9.8999999999999986E+001                  1.9931279501913770E-004                  1.2612776834919134E-001                  1.2612776834919134E-001                 -4.0191999529960615E-016                 -1.4256169390633604E-016                  9.9886444231773996E-001                  9.9886444231728744E-001                 -1.2301029995663802E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  2.9150659158463151E-006                 -5.5353516204711193E+000                  1.5987848982064824E+001                 -1.6507137729399426E+000                  4.8348463815965196E+001                 -4.2817879307557174E+000                  2.0620268230245329E+000                  3.3358045946801496E+021                  9.7240902758756360E+015                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3796243537975545E+000                  9.8857896361067787E-001                 -4.9886353126336351E-003                  9.8858980457537826E-001                 -4.9838727741759268E-003                  1.0000109662101859E+000                  6.1209729307682250E-004                  4.7624224920080702E-003                  1.6107143922898452E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.9025030990778919E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.9999997183922114E-001                  2.9825796030144714E-005                  2.7997020236474884E-001                  3.4416106108120406E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.4319189063751132E-002                 -1.0843653917250811E+000                 -3.4718367256375591E+000                 -4.0720164110068584E+000                 -3.1632194675079606E+000                 -3.9421178281505269E+000                 -3.6978707128027417E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2876862202885072E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.6250204466926552E-001                  3.5740609316311834E+003                  3.5531619522114908E+000                  3.9258293410464612E-001                  6.3114356146447714E-001                  7.8165855929646777E-001                  1.2627642788517679E+000                  1.2142187910497184E-014                  5.0429381433616377E-004                  5.0429381433614046E-004                  2.3326409756105496E-017                  1.3459595471779564E+003                  4.4865512904499599E+002                  2.1181480803876674E+001                  3.0879886449293423E+002                  3.6168001024771761E+003                  9.9996354484799288E-001 
                                       3                  3.7617567189792838E+000                 -6.8023545323669889E+000                  4.7638160003649821E+000                  7.0480428524608294E-003                  5.7777230299211942E+003                  5.8051841437951531E+004                  9.9995158916147786E-001                  4.7637949752960234E+000                  3.8846739481965492E-001                  1.0569527017382388E-004                  1.2966454467690032E+000                  8.4999664515938367E-001                  3.2355248315513579E-001                 -4.9005526276671596E-001                  2.3140586898249062E-026                  0.0000000000000000E+000                 -2.9611635471732288E+001                  2.7767224593932003E+007                  3.9037250749740262E+000                 -3.0371879520584861E+000                  1.1814589219781378E-009                 -9.8999999999999986E+001                  1.9965213189682826E-004                  1.2939803697787974E-001                  1.2939803697787974E-001                 -4.0149121968227875E-016                 -1.4249795399152840E-016                  9.9886444231683480E-001                  9.9886444231638227E-001                 -1.1851937464544385E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  2.9150659158463151E-006                 -5.5353516204711193E+000                  1.5987846725587641E+001                 -1.6507137729426955E+000                  4.8348463815961786E+001                 -4.2776411484611456E+000                  2.0620214661634346E+000                  3.3357872627827606E+021                  9.7240397522523000E+015                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3808463296936884E+000                  9.8857630105990035E-001                 -4.9898050043934352E-003                  9.8858714191319885E-001                 -4.9850425020485324E-003                  1.0000109661270322E+000                  6.1209953686429820E-004                  4.7624050342854321E-003                  1.6118472177538585E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.9037250749740262E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.9999997183922114E-001                  2.9825796030146049E-005                  2.7997020236474884E-001                  3.4416106108120406E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.4319189063751132E-002                 -1.0843653917250811E+000                 -3.4718367256375591E+000                 -4.0720164110068584E+000                 -3.1632194675079606E+000                 -3.9421178281505269E+000                 -3.6978707128027417E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3140586898249065E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.5912403855277444E-001                  3.5480373049992322E+003                  3.5499881774703259E+000                  3.9291660436599046E-001                  6.3147723172582160E-001                  7.8199222955781211E-001                  1.2630979491131122E+000                  4.5533204664364442E-014                  4.9697677287717707E-004                  4.9697677287708979E-004                  8.7328621610067913E-017                  1.3264200352365840E+003                  4.4214537602664757E+002                  2.1027253173599437E+001                  3.0655042315193367E+002                  3.6165633999269667E+003                  9.9989810193865991E-001 
                                       4                  3.7628794380601915E+000                 -6.7950446597478242E+000                  4.7722508848973826E+000                  7.0469274559837817E-003                  5.7926786695488072E+003                  5.9190346848946218E+004                  9.9995202681012696E-001                  4.7722300499059775E+000                  3.8829754609765860E-001                  1.0782957200958480E-004                  1.2966454467690034E+000                  8.4999664515938345E-001                  3.3303294876863709E-001                 -4.7751279724285633E-001                  2.3533606212275858E-026                  0.0000000000000000E+000                 -2.8532067054410216E+001                  2.7814933496257752E+007                  3.9052689041335755E+000                 -3.0364429816810881E+000                  1.1821085947008750E-009                 -9.8999999999999986E+001                  2.0016896015792485E-004                  1.3273644236838697E-001                  1.3273644236838697E-001                 -4.0086121666381725E-016                 -1.4240119226462719E-016                  9.9886444231592952E-001                  9.9886444231502425E-001                 -1.1635918258588752E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  2.9150659158463151E-006                 -5.5353516204711193E+000                  1.5987844494794688E+001                 -1.6507137729454484E+000                  4.8348463815958382E+001                 -4.2697915741572761E+000                  2.0620161702901934E+000                  3.3357701282532641E+021                  9.7239898039693820E+015                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3823901588532381E+000                  9.8857367089556736E-001                 -4.9909604714773910E-003                  9.8858451163881966E-001                 -4.9861980048059402E-003                  1.0000109660448901E+000                  6.1210173526483663E-004                  4.7623879298186603E-003                  1.5834905814950378E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.9052689041335755E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.9999997183922102E-001                  2.9825796030149254E-005                  2.7997020236474884E-001                  3.4416106108120406E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.4319189063751188E-002                 -1.0843653917250811E+000                 -3.4718367256375591E+000                 -4.0720164110068584E+000                 -3.1632194675079606E+000                 -3.9421178281505269E+000                 -3.6978707128027417E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3533606212275861E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.5567433621060254E-001                  3.5213736912525251E+003                  3.5467121152256271E+000                  3.9325367010744700E-001                  6.3181429746727813E-001                  7.8232929529926876E-001                  1.2634350148545688E+000                  6.8299806996546670E-014                  4.8953524732665973E-004                  4.8953524732652898E-004                  1.3077246393188115E-016                  1.3065487009797982E+003                  4.3552487323393751E+002                  2.0869232693942955E+001                  3.0424668692421818E+002                  3.6163295723225142E+003                  9.9983345388689959E-001 
                                       5                  3.7654975555209931E+000                 -6.7790594745761235E+000                  4.7908570585686174E+000                  7.0447338715524162E-003                  5.8277049459293812E+003                  6.1781302289965330E+004                  9.9995291691696053E-001                  4.7908366101640727E+000                  3.8788324196439677E-001                  1.1391768335886446E-004                  1.2966454467690034E+000                  8.4999664515938345E-001                  3.5593822292394356E-001                 -4.4862537217145160E-001                  2.4416480596855495E-026                  0.0000000000000000E+000                 -2.6131161225870343E+001                  2.7913137969582323E+007                  3.9094347042289073E+000                 -3.0339199899989628E+000                  1.1857894000830797E-009                 -9.8999999999999986E+001                  2.0137860795085664E-004                  1.3965152833634745E-001                  1.3965152833634745E-001                 -3.9948352989142768E-016                 -1.4217554937956057E-016                  9.9886444231411908E-001                  9.9886444231193405E-001                 -1.1384576047113878E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  2.9150659158463151E-006                 -5.5353516204711193E+000                  1.5987840107625825E+001                 -1.6507137729509540E+000                  4.8348463815951561E+001                 -4.2552181511169138E+000                  2.0620057552484794E+000                  3.3357364310419665E+021                  9.7238915743772680E+015                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3865559589485699E+000                  9.8856850420296682E-001                 -4.9932302789948953E-003                  9.8857934473004738E-001                 -4.9884678823996212E-003                  1.0000109658835321E+000                  6.1210603946679893E-004                  4.7623544417003429E-003                  1.5494240359857661E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.9094347042289073E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.9999997183922102E-001                  2.9825796030161556E-005                  2.7997020236474884E-001                  3.4416106108120406E-003                  1.0081585468366041E-003                  9.3393731281944965E-003                  2.1073480945478206E-005                  1.9423584493049016E-003                  1.5710150039274719E-004                  4.0903242835137500E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.4319189063751188E-002                 -1.0843653917250811E+000                 -3.4718367256375591E+000                 -4.0720164110068584E+000                 -3.1632194675079606E+000                 -3.9421178281505269E+000                 -3.6978707128027417E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4416480596855493E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4852465594449710E-001                  3.4658457980967064E+003                  3.5398092362412950E+000                  3.9393715568017712E-001                  6.3249778304000814E-001                  7.8301278087199888E-001                  1.2641185004272990E+000                  4.7275720255734754E-014                  4.7421819068308867E-004                  4.7421819068299846E-004                  9.0208379678501364E-017                  1.2656489517303023E+003                  4.2189774589338691E+002                  2.0540149607375962E+001                  2.9944907695555548E+002                  3.6158702548241477E+003                  9.9970646297204013E-001 
